# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
      59.329      370.800     2207.316  3225728.820
      59.388      366.600     2208.441  3225728.824
      59.448      389.500     2211.570  3225728.828
      59.505      348.100     2223.273  3225725.004
      59.571      362.200     2233.812  3225725.016
      59.618      331.000     2238.801  3225725.016
      59.648      240.500     2238.801  3225725.008
      59.660      405.100     2238.801  3225708.992
      59.673      324.600     2239.301  3225708.992
      59.685      334.900     2240.426  3225708.980
      59.715      337.700     2251.148  3225708.988
      59.771      409.600     2261.660  3225708.980
      59.825      363.100     2266.387  3225708.984
      59.882      321.400     2276.055  3225708.984
      59.923      417.800     2289.332  3225708.980
      59.973      385.600     2309.613  3225708.988
      60.056      359.300     2306.246  3225708.980
      60.114      398.000     2311.000  3225708.984
      60.169      355.700     2315.617  3225708.984
      60.234      396.500     2314.812  3225708.984
      60.273      386.100     2287.949  3225708.980
      60.334      369.500     2292.199  3225708.988
      60.385      352.900     2292.199  3225708.988
      60.425      394.900     2293.449  3225708.984
      60.489      378.800     2283.953  3225692.969
      60.544      358.000     2285.453  3225692.961
      60.609      368.900     2273.914  3225708.965
      60.657      322.800     2274.164  3225772.992
      60.702      349.900     2275.414  3225772.988
      60.752      313.300     2257.680  3225772.988
      60.787      369.400     2261.254  3225772.980
      60.858      386.600     2261.934  3225772.988
      60.912      379.800     2264.434  3225773.000
      60.973      367.900     2267.223  3225772.996
      61.022      377.300     2267.473  3225772.996
      61.083      382.200     2268.473  3225772.992
      61.140      301.800     2269.598  3225773.000
      61.177      422.200     2271.973  3225773.000
      61.242      374.300     2282.516  3225772.996
      61.311      388.100     2284.891  3225772.984
      61.380      371.500     2288.961  3225781.074
      61.432      409.800     2293.672  3225781.090
      61.458      357.500     2298.688  3225781.090
      61.486      329.200     2307.898  3225781.328
      61.527      344.300     2310.523  3225781.324
      61.546      351.700     2278.551  3225781.324
      61.566      403.400     2282.664  3225781.320
      61.578      322.000     2286.664  3225781.324
      61.591      246.400     2286.664  3225781.320
      61.603      350.600     2286.789  3225781.320
      61.614      245.100     2284.328  3225781.312
      61.626      326.800     2284.578  3225781.316
      61.639      186.500     2284.828  3225781.316
      61.649      418.600     2286.957  3225783.641
      61.673      363.800     2286.957  3225781.316
      61.698      321.100     2293.113  3225781.320
      61.723      372.500     2304.238  3225781.332
      61.769      358.300     2304.488  3225781.316
      61.808      333.500     2310.766  3225781.328
      61.863      349.400     2313.973  3225782.047
      61.925      328.400     2320.668  3225781.648
      61.971      386.500     2328.129  3225782.629
      62.025      358.700     2336.449  3225782.641
      62.058      354.700     2339.703  3225782.656
      62.090      385.200     2350.098  3225782.656
      62.136      345.800     2370.488  3225782.656
      62.182      395.100     2363.043  3225782.641
      62.242      370.400     2367.535  3225782.660
      62.301      380.000     2381.043  3225782.645
      62.359      325.100     2391.812  3225782.641
      62.390      398.900     2416.016  3226022.703
      62.430      347.300     2427.141  3226022.699
      62.468      354.600     2425.102  3226022.707
      62.502      380.200     2438.766  3226022.691
      62.554      374.300     2438.766  3226022.691
      62.600      343.500     2419.750  3226022.695
      62.671      416.800     2417.793  3226022.699
      62.723      350.100     2416.176  3226022.699
      62.781      378.200     2433.102  3226022.699
      62.817      388.700     2431.762  3226022.703
      62.856      381.500     2425.422  3226022.703
      62.901      359.500     2434.648  3226022.699
      62.954      350.200     2436.898  3226022.699
      63.028      367.800     2412.906  3226022.703
      63.082      358.300     2199.336  2958087.199
      63.146      324.800     2199.336  2958087.199
      63.174      364.900     2199.242  2958079.422
      63.210      377.000     2205.203  2958095.484
      63.254      367.300     2207.828  2958095.484
      63.285      316.100     2215.188  2958095.480
      63.326      440.000     2222.863  2958095.477
      63.394      317.200     2223.363  2958095.477
      63.441      388.100     2232.605  2958096.043
      63.487      327.200     2230.461  2958096.047
      63.524      385.500     2230.461  2958096.047
      63.581      358.900     2240.090  3225085.375
      63.630      382.600     2242.090  3225085.508
      63.670      337.500     2248.156  3225089.246
      63.705      319.400     2253.508  3225173.633
      63.733      345.500     2254.594  3225173.637
      63.745      279.100     2256.652  3225174.410
      63.763      377.600     2248.418  3225175.465
      63.794      374.100     2252.617  3225210.211
      63.824      237.600     2253.539  3225210.441
      63.837      401.600     2254.039  3225210.434
      63.849      321.000     2254.539  3225210.441
      63.862      342.500     2264.211  3225210.418
      63.909      415.500     2267.211  3225210.781
      63.973      349.000     2273.328  3225290.859
      64.013      350.400     2278.289  3225356.473
      64.082      378.700     2287.332  3225661.324
      64.127      333.900     2290.141  3225741.352
      64.156      289.900     2296.750  3225876.582
      64.195      297.100     2280.363  3225821.375
      64.228      282.200     2282.738  3225821.363
      64.295      389.600     2293.949  3225821.523
      64.356      352.100     2302.453  3225821.516
      64.428      368.900     2262.832  2958096.340
      64.479      364.200     2241.809  2958096.332
      64.526      358.900     2233.746  2958096.336
      64.564      357.600     2249.887  3225340.238
      64.596      387.100     2263.848  3225351.117
      64.639      351.100     2267.438  3225435.430
      64.685      365.200     2286.637  3225463.719
      64.740      392.100     2298.969  3225503.625
      64.791      343.600     2307.078  3225505.980
      64.834      399.900     2308.875  3225508.316
      64.892      336.100     2316.855  3225506.508
      64.925      344.000     2323.309  3225507.469
      64.955      366.200     2324.613  3225507.480
      64.985      361.500     2325.289  3225507.480
      65.027      395.200     2328.195  3225507.480
      65.066      366.000     2316.227  3225588.453
      65.127      396.300     2321.242  3225590.910
      65.151      289.200     2325.551  3225590.906
      65.176      352.700     2326.176  3225588.461
      65.210      360.200     2332.316  3225588.461
      65.246      388.700     2335.379  3225556.410
      65.282      333.800     2337.402  3225556.414
      65.293       89.700     2337.711  3225556.430
      65.305      374.500     2337.711  3225556.426
      65.315      258.000     2337.969  3225556.426
      65.327      282.100     2338.469  3225556.434
      65.352      351.000     2346.230  3225556.441
      65.380      349.000     2351.949  3225556.418
      65.428      401.600     2359.441  3225559.230
      65.486      380.200     2372.445  3225576.203
      65.532      318.800     2391.598  3225870.574
      65.571      416.100     2400.707  3225950.609
      65.608      368.300     2408.945  3225950.613
      65.662      349.800     2411.871  3225950.613
      65.710      384.200     2424.508  3225950.613
      65.775      370.800     2418.230  3225956.312
      65.834      370.900     2420.664  3225957.391
      65.888      366.400     2438.137  3225957.461
      65.937      403.200     2446.812  3225957.457
      65.984      250.500     2448.957  3225959.965
      65.996      359.600     2450.234  3225960.055
      66.010      340.500     2450.359  3225960.070
      66.045      338.300     2453.691  3225960.062
      66.078      364.500     2454.430  3225960.055
      66.127      394.500     2454.805  3225960.051
      66.175      387.000     2455.367  3225960.051
      66.219      350.100     2457.117  3225960.055
      66.265      331.900     2457.242  3225963.074
      66.283      303.900     2457.492  3225963.066
      66.300      354.200     2457.398  3225960.055
      66.317      353.600     2464.348  3225960.078
      66.351      356.500     2461.918  3225960.070
      66.379      288.200     2466.723  3225960.074
      66.396      425.300     2451.355  3225960.074
      66.405      246.700     2451.355  3225960.070
      66.426      393.600     2451.629  3225956.254
      66.482      328.800     2451.879  3225956.254
      66.531      349.100     2452.508  3225956.242
      66.591      348.600     2454.133  3225956.250
      66.632      378.200     2456.258  3225956.254
      66.669      365.700     2458.383  3225956.242
      66.704      349.800     2467.328  3225956.262
      66.744      373.500     2473.668  3225956.254
      66.782      377.600     2475.684  3225956.254
