# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
      21.931      341.000     1236.156  1883732.340
      21.948      376.000     1237.281  1883732.340
      21.971      363.200     1237.406  1883732.340
      21.994      351.500     1238.406  1883732.328
      22.020      339.300     1240.906  1883732.336
      22.049      399.300     1242.031  1883732.332
      22.069      322.100     1242.031  1883732.324
      22.091      361.900     1243.656  1883732.324
      22.107        0.000     1243.656  1883732.324
      22.114      298.000     1243.656  1883732.324
      22.128      361.200     1243.781  1883732.324
      22.150      404.500     1243.781  1883732.324
      22.160      207.400     1239.391  1883732.320
      22.169      317.000     1239.391  1883732.320
      22.185      370.700     1239.391  1883732.320
      22.204      345.600     1239.641  1883732.320
      22.224      329.000     1241.641  1883732.320
      22.245      397.000     1252.367  1883732.320
      22.263      201.400     1252.367  1883732.320
      22.273      412.000     1252.367  1883732.320
      22.283      312.000     1252.367  1883732.320
      22.292      130.300     1252.367  1883732.320
      22.300      413.800     1252.367  1883732.320
      22.305        0.000     1252.367  1883732.320
      22.309      369.000     1252.367  1883732.320
      22.315      324.200     1252.367  1883732.320
      22.333      390.500     1258.629  1883732.320
      22.362      290.800     1259.629  1883732.320
      22.372      254.700     1260.504  1883732.320
      22.384      386.200     1260.672  1883732.320
      22.397      328.800     1261.547  1883732.320
      22.418      348.300     1263.797  1883732.324
      22.444      350.000     1264.922  1883732.320
      22.464      332.000     1277.609  1883733.969
      22.488      332.500     1282.812  1883733.969
      22.503      311.900     1295.742  1883733.969
      22.522      371.700     1299.059  1883733.969
      22.538      228.100     1304.211  1883733.969
      22.547      204.200     1314.691  1883733.969
      22.557      397.700     1314.691  1883733.973
      22.567      318.400     1314.691  1883733.973
      22.589      374.000     1314.691  1883733.977
      22.608      374.700     1316.066  1883733.977
      22.626      375.400     1317.441  1883733.977
      22.648      287.800     1331.270  1883733.977
      22.666      481.200     1333.707  1883733.977
      22.676      145.400     1333.707  1883733.977
      22.683      419.700     1333.707  1883733.977
      22.690      295.800     1333.707  1883733.977
      22.697      151.600     1333.707  1883733.977
      22.704      289.400     1337.227  1883733.977
      22.710      262.600     1309.422  1883733.973
      22.718      287.500     1309.672  1883733.973
      22.725      416.800     1315.551  1883733.973
      22.732      280.800     1318.133  1883733.973
